-4,6,0,-2,1,-0.233181
-4,6,0,-2,2,-0.275076
-4,6,0,-2,3,-0.425027
-7,-2,0,-2,0,-1.76003
-7,-2,0,-2,1,-0.339578
-7,-2,0,-2,2,-0.127365
-7,-2,0,-2,3,-0.334894
3,-7,0,0,0,-0.269519
3,-7,0,0,1,-0.398448
3,-7,0,0,2,-0.388201
3,-7,0,0,3,-0.260994
7,3,0,-1,0,-1.22828
7,3,0,-1,1,-0.345358
7,3,0,-1,2,-0.407627
7,3,0,-1,3,-0.301199
5,-6,0,0,0,-0.335844
5,-6,0,0,1,-0.452671
5,-6,0,0,2,-0.457716
5,-6,0,0,3,-0.352961
-5,6,0,1,0,-0.471259
-5,6,0,1,1,-0.280818
-5,6,0,1,2,-0.340028
-5,6,0,1,3,-0.453804
0,-8,0,0,0,-0.11183
0,-8,0,0,1,-0.219837
0,-8,0,0,2,-0.269234
0,-8,0,0,3,-0.284887
8,-1,0,0,0,-0.208365
8,-1,0,0,1,-0.296175
8,-1,0,0,2,-0.193911
8,-1,0,0,3,-0.244757
8,1,-1,0,0,-0.315641
8,1,-1,0,1,-0.251957
8,1,-1,0,2,-0.19752
8,1,-1,0,3,-0.304213
2,-8,0,0,0,-0.261748
2,-8,0,0,1,-0.319574
2,-8,0,0,2,-0.390397
2,-8,0,0,3,-0.267724
2,-8,1,0,0,-0.262609
2,-8,1,0,1,-0.327642
2,-8,1,0,2,-0.395027
2,-8,1,0,3,-0.246628
6,-6,0,0,0,-0.399991
6,-6,0,0,1,-0.455222
6,-6,0,0,2,-0.489021
6,-6,0,0,3,-0.399664
3,-8,0,0,0,-0.341097
3,-8,0,0,1,-0.385833
3,-8,0,0,2,-0.445613
3,-8,0,0,3,-0.335053
7,-5,0,0,0,-0.398075
7,-5,0,0,1,-0.481895
7,-5,0,0,2,-0.423273
7,-5,0,0,3,-0.354057
-5,7,0,1,0,-0.455418
-5,7,0,1,1,-0.345134
-5,7,0,1,2,-0.362717
-5,7,0,1,3,-0.496001
-6,6,0,-2,0,-0.498368
-6,6,0,-2,1,-0.322969
-6,6,0,-2,2,-0.372359
-6,6,0,-2,3,-0.393812
3,-8,0,-2,0,-0.234786
3,-8,0,-2,1,-0.373953
3,-8,0,-2,2,-0.461029
3,-8,0,-2,3,-0.333775
-7,-5,-2,0,0,-0.385256
-7,-5,-2,0,1,-0.412174
-7,-5,-2,0,2,-50.2632
-7,-5,-2,0,3,-0.473855
4,-8,0,0,0,-0.391804
4,-8,0,0,1,-0.415294
4,-8,0,0,2,-0.476906
4,-8,0,0,3,-0.396484
0,-9,0,0,0,-0.275783
0,-9,0,0,1,-0.536424
0,-9,0,0,2,-0.28237
0,-9,0,0,3,-0.233888
9,-1,0,0,0,-0.180296
9,-1,0,0,1,-0.224207
9,-1,0,0,2,-0.108956
9,-1,0,0,3,-0.262258
9,-1,0,-1,0,-1.6874
9,-1,0,-1,1,-0.241278
9,-1,0,-1,2,-0.0823919
9,-1,0,-1,3,-0.239402
-4,-8,-2,0,0,-0.371284
-4,-8,-2,0,1,-0.362701
-4,-8,-2,0,2,-0.422652
-4,-8,-2,0,3,-0.461738
9,-2,0,0,0,-0.196334
9,-2,0,0,1,-0.291231
9,-2,0,0,2,-0.128247
9,-2,0,0,3,-0.318061
7,6,-1,0,0,-0.578439
7,6,-1,0,1,-0.491509
7,6,-1,0,2,-0.526975
7,6,-1,0,3,-0.509442
8,-5,0,0,0,-0.419462
8,-5,0,0,1,-0.452496
8,-5,0,0,2,-0.395979
8,-5,0,0,3,-0.383007
9,-3,0,0,0,-0.213895
9,-3,0,0,1,-0.353968
9,-3,0,0,2,-0.228919
9,-3,0,0,3,-0.360973
9,-3,0,-1,0,-0.222478
9,-3,0,-1,1,-0.349965
9,-3,0,-1,2,-0.221673
9,-3,0,-1,3,-0.379094
8,-5,0,-2,0,-0.329856
8,-5,0,-2,1,-0.510627
8,-5,0,-2,2,-0.429831
8,-5,0,-2,3,-0.458248
-9,3,-2,0,0,-0.450237
-9,3,-2,0,1,-0.307682
-9,3,-2,0,2,-1.10577
-9,3,-2,0,3,-0.292421
4,-9,0,0,0,-0.446014
4,-9,0,0,1,-0.391575
4,-9,0,0,2,-0.435807
4,-9,0,0,3,-0.385442
4,-9,-1,0,0,-0.427692
4,-9,-1,0,1,-0.35731
4,-9,-1,0,2,-0.471394
4,-9,-1,0,3,-0.376907
7,7,0,1,0,-0.550607
7,7,0,1,1,-0.475624
7,7,0,1,2,-0.426186
7,7,0,1,3,-0.503378
0,-10,0,0,0,-0.286072
0,-10,0,0,1,-0.0649385
0,-10,0,0,2,-0.211928
0,-10,0,0,3,-0.178462
1,-10,0,0,0,-0.276786
1,-10,0,0,1,-0.112416
1,-10,0,0,2,-0.243069
1,-10,0,0,3,-0.155832
10,-1,0,-1,0,-1.62212
10,-1,0,-1,1,-0.148647
10,-1,0,-1,2,0.0457118
10,-1,0,-1,3,-0.215354
2,-10,0,0,0,-0.314951
2,-10,0,0,1,-0.152391
2,-10,0,0,2,-0.286927
2,-10,0,0,3,-0.184461
10,-2,0,-1,0,-1.66956
10,-2,0,-1,1,-0.225358
10,-2,0,-1,2,-0.0428543
10,-2,0,-1,3,-0.182973
9,-5,0,0,0,-0.359516
9,-5,0,0,1,-0.463707
9,-5,0,0,2,-0.367188
9,-5,0,0,3,-0.457032
5,9,0,-1,0,-0.368201
5,9,0,-1,1,-0.467157
5,9,0,-1,2,-0.48091
5,9,0,-1,3,-0.374818
2,-10,0,-2,0,-0.322841
2,-10,0,-2,1,-0.161336
2,-10,0,-2,2,-0.321669
2,-10,0,-2,3,-0.202285
10,-3,0,0,0,-0.160658
10,-3,0,0,1,-0.297267
10,-3,0,0,2,-0.169936
10,-3,0,0,3,-0.291164
10,3,0,-1,0,-0.329844
10,3,0,-1,1,-0.159926
10,3,0,-1,2,-0.151529
10,3,0,-1,3,-0.351554
-8,-7,0,0,0,-0.495933
-8,-7,0,0,1,-0.546988
-8,-7,0,0,2,-0.528089
-8,-7,0,0,3,-0.479473
8,7,-1,0,0,-0.546266
8,7,-1,0,1,-0.496925
8,7,-1,0,2,-0.517993
8,7,-1,0,3,-0.527349
4,-10,0,0,0,-0.424373
4,-10,0,0,1,-0.304576
4,-10,0,0,2,-0.418203
4,-10,0,0,3,-0.285841
9,-6,0,0,0,-0.417285
9,-6,0,0,1,-0.484013
9,-6,0,0,2,-0.412474
9,-6,0,0,3,-0.496337
-9,6,-1,0,0,-0.557917
-9,6,-1,0,1,-0.483584
-9,6,-1,0,2,-0.532345
-9,6,-1,0,3,-0.470315
-4,-10,-2,0,0,-0.354732
-4,-10,-2,0,1,0.15364
-4,-10,-2,0,2,-0.181315
-4,-10,-2,0,3,-0.361887
0,-11,0,0,0,-0.165624
0,-11,0,0,1,0.0294997
0,-11,0,0,2,-0.110193
0,-11,0,0,3,-0.0696216
1,-11,0,0,0,-0.2212
1,-11,0,0,1,0.00525437
1,-11,0,0,2,-0.15437
1,-11,0,0,3,-0.0852679
-11,1,-1,0,0,-0.198811
-11,1,-1,0,1,-0.00971207
-11,1,-1,0,2,-0.194609
-11,1,-1,0,3,-0.000190844
2,-11,0,0,0,-0.238922
2,-11,0,0,1,-0.0587488
2,-11,0,0,2,-0.233143
2,-11,0,0,3,-0.105231
5,-10,0,-1,0,-0.44821
5,-10,0,-1,1,-0.333676
5,-10,0,-1,2,-0.453858
5,-10,0,-1,3,-0.348627
-8,-8,0,0,0,-0.533786
-8,-8,0,0,1,-0.484742
-8,-8,0,0,2,-0.545903
-8,-8,0,0,3,-0.544785
5,-10,0,-2,0,-0.463649
5,-10,0,-2,1,-0.375077
5,-10,0,-2,2,-0.479266
5,-10,0,-2,3,-0.380171
3,-11,0,0,0,-0.292664
3,-11,0,0,1,-0.147442
3,-11,0,0,2,-0.291197
3,-11,0,0,3,-0.149727
-11,3,0,-1,0,-0.331502
-11,3,0,-1,1,-0.168594
-11,3,0,-1,2,-0.321143
-11,3,0,-1,3,-0.184984
-8,-8,0,-2,0,-0.492902
-8,-8,0,-2,1,-0.499882
-8,-8,0,-2,2,-0.544303
-8,-8,0,-2,3,-0.541475
-7,-9,0,-2,0,-75.3885
-7,-9,0,-2,1,-0.464845
-7,-9,0,-2,2,-0.449826
-7,-9,0,-2,3,-0.507835
10,-6,0,0,0,-0.365975
10,-6,0,0,1,-0.437314
10,-6,0,0,2,-0.355604
10,-6,0,0,3,-0.461703
4,-11,0,0,0,-0.378559
4,-11,0,0,1,-0.226976
4,-11,0,0,2,-0.351309
4,-11,0,0,3,-0.20793
-4,11,0,-1,0,-0.127088
-4,11,0,-1,1,-0.244269
-4,11,0,-1,2,-0.145233
-4,11,0,-1,3,-0.270094
-10,6,0,-2,0,-6.70959
-10,6,0,-2,1,-0.378011
-10,6,0,-2,2,-0.527773
-10,6,0,-2,3,-0.426618
4,-11,0,-2,0,-0.614042
4,-11,0,-2,1,-0.232506
4,-11,0,-2,2,-0.395463
4,-11,0,-2,3,-0.268882
0,12,0,0,0,0.340041
0,12,0,0,1,0.111424
0,12,0,0,2,0.160704
0,12,0,0,3,0.145579
-1,12,0,0,0,0.222101
-1,12,0,0,1,0.0487273
-1,12,0,0,2,0.257924
-1,12,0,0,3,0.0457745
11,-5,0,0,0,-0.216024
11,-5,0,0,1,-0.357121
11,-5,0,0,2,-0.259313
11,-5,0,0,3,-0.362579
5,11,-1,0,0,-0.252736
5,11,-1,0,1,-0.379219
5,11,-1,0,2,-0.384087
5,11,-1,0,3,-0.207238
-2,12,0,0,0,0.1339
-2,12,0,0,1,-0.0456374
-2,12,0,0,2,0.141105
-2,12,0,0,3,-0.0908955
10,-7,0,0,0,-0.411261
10,-7,0,0,1,-0.48593
10,-7,0,0,2,-0.388817
10,-7,0,0,3,-0.84195
10,-7,0,-1,0,-0.402889
10,-7,0,-1,1,-0.435121
10,-7,0,-1,2,-0.407112
10,-7,0,-1,3,-0.367382
-12,2,0,-2,0,-0.147954
-12,2,0,-2,1,0.0657972
-12,2,0,-2,2,-0.189502
-12,2,0,-2,3,-0.0154033
-3,12,0,0,0,0.0473841
-3,12,0,0,1,-0.120203
-3,12,0,0,2,0.0668394
-3,12,0,0,3,-0.137439
-12,3,0,-1,0,-0.264891
-12,3,0,-1,1,-0.106589
-12,3,0,-1,2,-0.25138
-12,3,0,-1,3,-0.108229
11,-6,0,0,0,-0.305715
11,-6,0,0,1,-0.404572
11,-6,0,0,2,-0.288136
11,-6,0,0,3,-0.415857
-11,6,-1,0,0,-0.48777
-11,6,-1,0,1,-0.391121
-11,6,-1,0,2,-0.469956
-11,6,-1,0,3,-0.370434
-4,12,0,0,0,-0.0298222
-4,12,0,0,1,-0.211167
-4,12,0,0,2,-0.0180526
-4,12,0,0,3,-0.22306
4,12,1,0,0,-0.0825892
4,12,1,0,1,-0.250851
4,12,1,0,2,-0.283963
4,12,1,0,3,-0.0482843
-9,-9,0,0,0,-0.543473
-9,-9,0,0,1,-0.492653
-9,-9,0,0,2,-0.526557
-9,-9,0,0,3,-0.447268
-9,9,0,-1,0,-0.450094
-9,9,0,-1,1,-0.532623
-9,9,0,-1,2,-0.536312
-9,9,0,-1,3,-0.450727
10,-8,0,0,0,-0.437132
10,-8,0,0,1,-0.449332
10,-8,0,0,2,-0.465308
10,-8,0,0,3,-0.507741
10,-8,0,-1,0,-0.446511
10,-8,0,-1,1,-0.417687
10,-8,0,-1,2,-0.427488
10,-8,0,-1,3,-0.513987
-9,9,-2,0,0,-0.42465
-9,9,-2,0,1,-0.484248
-9,9,-2,0,2,-0.557391
-9,9,-2,0,3,-0.424958
-10,-8,0,-2,0,-12.893
-10,-8,0,-2,1,-0.482524
-10,-8,0,-2,2,-0.56113
-10,-8,0,-2,3,-0.379715
0,13,0,0,0,0.47952
0,13,0,0,1,0.221254
0,13,0,0,2,0.224975
0,13,0,0,3,0.0347816
11,-7,0,0,0,-0.35471
11,-7,0,0,1,-0.448771
11,-7,0,0,2,-0.346166
11,-7,0,0,3,-0.411906
1,13,0,-1,0,0.353014
1,13,0,-1,1,0.16632
1,13,0,-1,2,0.148469
1,13,0,-1,3,0.409157
-2,13,0,0,0,0.233066
-2,13,0,0,1,0.0402946
-2,13,0,0,2,0.248807
-2,13,0,0,3,0.0416385
2,13,0,1,0,0.148297
2,13,0,1,1,-0.49502
2,13,0,1,2,-0.0522116
2,13,0,1,3,0.174941
-2,-13,0,-2,0,-0.0680484
-2,-13,0,-2,1,0.16429
-2,-13,0,-2,2,0.137542
-2,-13,0,-2,3,0.0231306
-3,13,0,0,0,0.157692
-3,13,0,0,1,-0.0526634
-3,13,0,0,2,0.159263
-3,13,0,0,3,-0.0744509
-3,13,-1,0,0,0.139358
-3,13,-1,0,1,-0.0658345
-3,13,-1,0,2,0.149037
-3,13,-1,0,3,-0.055517
-12,-6,0,0,0,-0.239917
-12,-6,0,0,1,-0.346152
-12,-6,0,0,2,-0.360214
-12,-6,0,0,3,-0.244001
-10,-9,0,0,0,-0.412921
-10,-9,0,0,1,-0.430535
-10,-9,0,0,2,-0.514577
-10,-9,0,0,3,-0.443371
-9,10,0,-1,0,-0.403394
-9,10,0,-1,1,-0.492487
-9,10,0,-1,2,-0.462322
-9,10,0,-1,3,-0.3848
-12,6,0,-2,0,-0.430016
-12,6,0,-2,1,-0.252945
-12,6,0,-2,2,-0.444094
-12,6,0,-2,3,-0.340235
11,-8,0,0,0,-0.401369
11,-8,0,0,1,-0.374706
11,-8,0,0,2,-0.398178
11,-8,0,0,3,-25.4597
-13,4,0,-1,0,-0.280302
-13,4,0,-1,1,-0.12127
-13,4,0,-1,2,-0.254126
-13,4,0,-1,3,-0.119298
3,3,0,13,0,-50.1046
3,3,0,13,1,0
3,3,0,13,2,0.0313812
3,3,0,13,3,0
4,-13,-2,0,0,-0.257831
4,-13,-2,0,1,-0.115871
4,-13,-2,0,2,-0.235204
4,-13,-2,0,3,0.0149618
-7,-12,0,0,0,-0.432707
-7,-12,0,0,1,-0.323961
-7,-12,0,0,2,-0.330348
-7,-12,0,0,3,-0.448931
-13,5,0,0,0,-0.32924
-13,5,0,0,1,-0.202754
-13,5,0,0,2,-0.33266
-13,5,0,0,3,-0.217852
-5,13,-1,0,0,-0.0818169
-5,13,-1,0,1,-0.23791
-5,13,-1,0,2,-0.796586
-5,13,-1,0,3,-0.260272
0,14,0,0,0,0.683449
0,14,0,0,1,0.357986
0,14,0,0,2,0.299187
0,14,0,0,3,0.381456
1,14,0,0,0,0.353698
1,14,0,0,1,0.191621
1,14,0,0,2,0.236968
1,14,0,0,3,-11.9122
1,14,-1,0,0,0.337903
1,14,-1,0,1,0.165162
1,14,-1,0,2,0.214014
1,14,-1,0,3,0.687117
-10,-10,0,0,0,-0.45674
-10,-10,0,0,1,-0.371402
-10,-10,0,0,2,-0.501246
-10,-10,0,0,3,-0.391238
-14,-2,0,-1,0,0.309968
-14,-2,0,-1,1,0.125153
-14,-2,0,-1,2,0.104559
-14,-2,0,-1,3,0.307622
11,-9,0,0,0,-0.457907
11,-9,0,0,1,-0.300552
11,-9,0,0,2,-0.373192
11,-9,0,0,3,-0.4412
-9,11,-1,0,0,-0.340296
-9,11,-1,0,1,-0.428107
-9,11,-1,0,2,-0.443276
-9,11,-1,0,3,-0.320761
-2,2,-14,0,0,0.0484663
-2,2,-14,0,1,0.213778
-2,2,-14,0,2,0.18596
-2,2,-14,0,3,-0.0250812
-13,6,0,0,0,-0.38811
-13,6,0,0,1,-0.280233
-13,6,0,0,2,-0.399066
-13,6,0,0,3,-0.301591
-14,3,-1,0,0,-0.112496
-14,3,-1,0,1,0.0864275
-14,3,-1,0,2,-0.0984821
-14,3,-1,0,3,0.00353011
-8,-12,0,0,0,-0.48217
-8,-12,0,0,1,-0.40641
-8,-12,0,0,2,-0.333541
-8,-12,0,0,3,-0.38889
-13,6,0,-2,0,-6.63899
-13,6,0,-2,1,-0.20205
-13,6,0,-2,2,-0.398915
-13,6,0,-2,3,-0.243251
-4,5,0,13,0,0
-4,5,0,13,1,-0.146114
-4,5,0,13,2,0
-4,5,0,13,3,0
0,4,0,14,0,-12.7054
0,4,0,14,1,0.0874755
0,4,0,14,2,-0.0633995
0,4,0,14,3,0.0310319
1,4,0,14,0,-0.195341
1,4,0,14,1,-0.0209191
1,4,0,14,2,-0.150997
1,4,0,14,3,-0.0563567
3,3,14,0,0,-0.233608
3,3,14,0,1,-0.0573389
3,3,14,0,2,-25.2243
3,3,14,0,3,-0.107857
-2,4,0,14,0,-0.172061
-2,4,0,14,1,0.0456404
-2,4,0,14,2,-0.0817042
-2,4,0,14,3,-0.144295
-13,-7,0,0,0,-0.260337
-13,-7,0,0,1,-0.370152
-13,-7,0,0,2,-0.382801
-13,-7,0,0,3,-0.247306
-13,7,0,1,0,-0.311952
-13,7,0,1,1,-0.282051
-13,7,0,1,2,-0.451511
-13,7,0,1,3,-0.351509
-10,-11,0,0,0,-0.450127
-10,-11,0,0,1,-0.345718
-10,-11,0,0,2,-0.443547
-10,-11,0,0,3,-0.380084
-10,11,-1,0,0,-0.26923
-10,11,-1,0,1,-0.395044
-10,11,-1,0,2,-0.402808
-10,11,-1,0,3,-0.268651
-9,-12,0,0,0,-0.444448
-9,-12,0,0,1,-0.358115
-9,-12,0,0,2,-0.436545
-9,-12,0,0,3,-0.304801
1,15,0,0,0,0.372736
1,15,0,0,1,0.395847
1,15,0,0,2,0.356436
1,15,0,0,3,0.739509
-1,-15,0,-1,0,0.208425
-1,-15,0,-1,1,0.272409
-1,-15,0,-1,2,0.615558
-1,-15,0,-1,3,0.334689
4,4,0,14,0,-0.355547
4,4,0,14,1,-0.164164
4,4,0,14,2,-0.361861
4,4,0,14,3,-0.229828
-2,-15,0,0,0,0.187998
-2,-15,0,0,1,0.538225
-2,-15,0,0,2,0.605061
-2,-15,0,0,3,0.208339
-3,-5,0,-14,0,-0.114033
-3,-5,0,-14,1,-3.37048
-3,-5,0,-14,2,-0.0828401
-3,-5,0,-14,3,-0.256097
-14,-6,0,0,0,-0.0995845
-14,-6,0,0,1,-0.254573
-14,-6,0,0,2,-0.260949
-14,-6,0,0,3,-0.0684762
-13,8,0,0,0,-0.291817
-13,8,0,0,1,-0.396897
-13,8,0,0,2,-0.405354
-13,8,0,0,3,-12.7845
-13,8,0,-1,0,-0.277832
-13,8,0,-1,1,-0.385236
-13,8,0,-1,2,-0.407494
-13,8,0,-1,3,-0.307885
-3,-1,0,-15,0,0.244127
-3,-1,0,-15,1,0.0395428
-3,-1,0,-15,2,0.273628
-3,-1,0,-15,3,0.0551811
6,-14,-2,0,0,-0.351495
6,-14,-2,0,1,-0.227826
6,-14,-2,0,2,-0.356654
6,-14,-2,0,3,-0.12381
5,4,0,14,0,-0.425171
5,4,0,14,1,-0.265841
5,4,0,14,2,-0.404611
5,4,0,14,3,-0.296775
-3,2,-15,0,0,-0.0638249
-3,2,-15,0,1,0.0696895
-3,2,-15,0,2,0.160643
-3,2,-15,0,3,-0.118454
-4,0,-15,0,0,0.0767517
-4,0,-15,0,1,0.0789279
-4,0,-15,0,2,0.207647
-4,0,-15,0,3,-0.0451385
-4,-1,-15,0,0,0.131547
-4,-1,-15,0,1,0.00370291
-4,-1,-15,0,2,0.199106
-4,-1,-15,0,3,-0.0857862
-11,11,-1,0,0,-0.203478
-11,11,-1,0,1,-0.336085
-11,11,-1,0,2,-0.342879
-11,11,-1,0,3,-0.188381
-10,-12,0,0,0,-0.415567
-10,-12,0,0,1,-0.278782
-10,-12,0,0,2,-0.408113
-10,-12,0,0,3,-0.280011
-4,-2,-15,0,0,0.06338
-4,-2,-15,0,1,-0.115245
-4,-2,-15,0,2,0.0962259
-4,-2,-15,0,3,-0.188277
1,7,0,14,0,-0.184811
1,7,0,14,1,-0.28428
1,7,0,14,2,-0.365506
1,7,0,14,3,-0.270005
6,4,0,14,0,-0.480336
6,4,0,14,1,-0.351701
6,4,0,14,2,-0.45333
6,4,0,14,3,-0.350948
7,2,14,0,0,-0.435237
7,2,14,0,1,-0.329422
7,2,14,0,2,-50.2306
7,2,14,0,3,-0.274188
-4,3,-15,0,0,-0.198365
-4,3,-15,0,1,-0.0264145
-4,3,-15,0,2,-0.00104903
-4,3,-15,0,3,-3.30249
-13,9,0,-1,0,-0.208194
-13,9,0,-1,1,-0.353345
-13,9,0,-1,2,-0.339361
-13,9,0,-1,3,-0.205015
3,7,14,0,0,-0.38186
3,7,14,0,1,-0.365942
3,7,14,0,2,-0.39448
3,7,14,0,3,-0.35914
-4,4,-15,0,0,-0.284746
-4,4,-15,0,1,-0.108575
-4,4,-15,0,2,-0.134479
-4,4,-15,0,3,-50.2224
-5,8,0,13,0,-50.1122
-5,8,0,13,1,-0.233568
-5,8,0,13,2,0
-5,8,0,13,3,-0.349714
-5,3,-15,0,0,-0.287541
-5,3,-15,0,1,-0.114247
-5,3,-15,0,2,-0.13636
-5,3,-15,0,3,-0.274469
-14,8,0,0,0,-0.235956
-14,8,0,0,1,-0.342795
-14,8,0,0,2,-0.360342
-14,8,0,0,3,-0.251744
-15,-6,0,0,0,-0.012249
-15,-6,0,0,1,-0.146755
-15,-6,0,0,2,-0.170311
-15,-6,0,0,3,-0.0265742
-1,-6,0,-15,0,-0.0369195
-1,-6,0,-15,1,-0.208699
-1,-6,0,-15,2,-0.100613
-1,-6,0,-15,3,-0.201533
-2,8,0,14,0,-0.208187
-2,8,0,14,1,-0.321204
-2,8,0,14,2,-0.271939
